Date,Open,High,Low,Close,Adj Close,Volume
2015-12-07,3461.090088,3461.699951,3387.050049,3395.580078,3395.580078,0
2015-12-08,3366.020020,3468.820068,3359.320068,3458.629883,3458.629883,0
2015-12-09,3439.000000,3460.239990,3382.639893,3402.669922,3402.669922,0
2015-12-10,3403.110107,3456.879883,3397.580078,3444.989990,3444.989990,0
2015-12-11,3396.889893,3426.550049,3344.320068,3347.600098,3347.600098,0
2015-12-14,3359.540039,3382.399902,3292.100098,3355.899902,3355.899902,0
2015-12-15,3396.510010,3462.580078,3390.889893,3450.919922,3450.919922,0
2015-12-16,3483.229980,3535.750000,3453.520020,3530.620117,3530.620117,0
2015-12-17,3537.929932,3538.159912,3468.610107,3471.409912,3471.409912,0
2015-12-18,3451.639893,3499.870117,3444.639893,3449.010010,3449.010010,0
2015-12-21,3469.459961,3482.010010,3434.030029,3475.360107,3475.360107,0
2015-12-22,3490.699951,3496.429932,3449.909912,3479.629883,3479.629883,0
2015-12-23,3520.110107,3549.510010,3505.709961,3543.040039,3543.040039,0
2015-12-24,3545.050049,3564.469971,3538.939941,3555.060059,3555.060059,0
2015-12-28,3532.899902,3536.689941,3508.199951,3525.969971,3525.969971,0
2015-12-29,3548.139893,3596.830078,3546.719971,3590.100098,3590.100098,0
2015-12-30,3585.139893,3593.469971,3558.840088,3565.939941,3565.939941,0
2015-12-31,3545.850098,3572.669922,3540.050049,3540.439941,3540.439941,0
2016-01-04,3459.120117,3468.770020,3396.489990,3427.669922,3427.669922,0
2016-01-05,3439.419922,3461.110107,3398.719971,3421.169922,3421.169922,0
2016-01-06,3360.439941,3404.229980,3329.010010,3360.070068,3360.070068,0
2016-01-07,3277.350098,3304.330078,3222.290039,3222.419922,3222.419922,0
2016-01-08,3244.379883,3269.659912,3155.899902,3160.219971,3160.219971,0
2016-01-11,3177.760010,3180.290039,2984.719971,3052.560059,3052.560059,0
2016-01-12,3082.570068,3158.090088,2993.030029,3097.399902,3097.399902,0
2016-01-13,3112.120117,3123.510010,2926.939941,2933.100098,2933.100098,0
2016-01-14,2954.399902,3086.879883,2866.280029,3051.110107,3051.110107,0
2016-01-15,2933.429932,2995.510010,2912.000000,2972.570068,2972.570068,0
2016-01-19,3019.540039,3022.050049,2859.439941,2908.169922,2908.169922,0
2016-01-20,2850.760010,3027.479980,2813.159912,2985.639893,2985.639893,0
2016-01-21,2956.580078,3003.729980,2914.500000,2920.260010,2920.260010,0
2016-01-22,2981.949951,3022.489990,2951.270020,3013.870117,3013.870117,0
2016-01-25,2992.879883,3036.350098,2960.879883,2964.199951,2964.199951,0
2016-01-26,2972.939941,2979.540039,2888.879883,2951.419922,2951.419922,0
2016-01-27,2967.330078,2983.750000,2842.610107,2857.750000,2857.750000,0
2016-01-28,2870.959961,2871.129883,2714.110107,2757.429932,2757.429932,0
2016-01-29,2747.050049,2805.040039,2728.909912,2796.469971,2796.469971,0
2016-02-01,2781.020020,2827.629883,2741.860107,2810.110107,2810.110107,0
2016-02-02,2773.979980,2788.560059,2710.090088,2727.139893,2727.139893,0
2016-02-03,2735.870117,2762.639893,2636.699951,2760.979980,2760.979980,0
2016-02-04,2745.580078,2840.409912,2725.010010,2768.760010,2768.760010,0
2016-02-05,2758.620117,2759.800049,2647.659912,2679.360107,2679.360107,0
2016-02-08,2629.370117,2629.370117,2552.790039,2593.550049,2593.550049,0
2016-02-09,2528.699951,2646.129883,2522.689941,2595.979980,2595.979980,0
2016-02-10,2626.169922,2691.800049,2610.030029,2615.050049,2615.050049,0
2016-02-11,2525.149902,2572.840088,2517.399902,2552.129883,2552.129883,0
2016-02-12,2574.719971,2626.610107,2528.540039,2625.639893,2625.639893,0
2016-02-16,2672.209961,2704.959961,2662.610107,2704.810059,2704.810059,0
2016-02-17,2737.679932,2787.600098,2708.350098,2785.709961,2785.709961,0
2016-02-18,2792.969971,2794.000000,2709.850098,2712.320068,2712.320068,0
