Date,Open,High,Low,Close,Adj Close,Volume
2016-02-26,613.359985,617.760010,611.320007,613.090027,613.090027,0
2016-02-29,612.109985,613.210022,599.659973,599.659973,599.659973,0
2016-03-01,604.830017,620.940002,599.239990,620.909973,620.909973,0
2016-03-02,619.840027,626.979980,619.010010,625.059998,625.059998,0
2016-03-03,623.770020,623.919983,617.619995,620.010010,620.010010,0
2016-03-04,620.760010,626.619995,615.320007,618.299988,618.299988,0
2016-03-07,615.690002,634.690002,614.409973,630.570007,630.570007,0
2016-03-08,627.830017,627.840027,611.109985,612.369995,612.369995,0
2016-03-09,613.599976,613.960022,602.119995,606.969971,606.969971,0
2016-03-10,609.280029,616.349976,597.679993,602.859985,602.859985,0
2016-03-11,609.840027,617.549988,606.710022,617.280029,617.280029,0
2016-03-14,615.750000,620.450012,615.359985,616.820007,616.820007,0
2016-03-15,612.619995,612.640015,597.409973,598.849976,598.849976,0
2016-03-16,596.869995,605.659973,591.309998,597.369995,597.369995,0
2016-03-17,594.400024,597.000000,580.349976,589.979980,589.979980,0
2016-03-18,590.119995,602.140015,587.090027,600.190002,600.190002,0
2016-03-21,598.669983,611.919983,598.659973,609.059998,609.059998,0
2016-03-22,606.700012,621.739990,606.260010,620.359985,620.359985,0
2016-03-23,617.789978,620.229980,603.239990,603.549988,603.549988,0
2016-03-24,599.359985,612.169983,594.880005,605.880005,605.880005,0
2016-03-28,608.909973,610.450012,601.380005,601.960022,601.960022,0
2016-03-29,600.869995,612.869995,594.130005,612.409973,612.409973,0
2016-03-30,616.789978,623.010010,608.590027,610.820007,610.820007,0
2016-03-31,612.739990,624.929993,612.020020,619.489990,619.489990,0
2016-04-01,616.989990,634.150024,613.530029,633.169983,633.169983,0
2016-04-04,634.650024,644.330017,634.390015,637.130005,637.130005,0
2016-04-05,632.260010,640.200012,630.669983,634.289978,634.289978,0
2016-04-06,636.369995,663.429993,636.369995,663.239990,663.239990,0
2016-04-07,659.710022,665.789978,650.849976,652.969971,652.969971,0
2016-04-08,659.619995,659.650024,645.109985,648.950012,648.950012,0
2016-04-11,651.890015,652.190002,639.320007,640.760010,640.760010,0
2016-04-12,640.909973,649.090027,637.119995,647.770020,647.770020,0
2016-04-13,652.640015,659.059998,649.330017,657.979980,657.979980,0
2016-04-14,658.750000,662.190002,655.190002,659.599976,659.599976,0
2016-04-15,658.700012,659.659973,652.340027,658.770020,658.770020,0
2016-04-18,657.700012,668.580017,656.479980,667.159973,667.159973,0
2016-04-19,666.030029,666.070007,656.400024,659.229980,659.229980,0
2016-04-20,661.659973,665.049988,658.409973,661.229980,661.229980,0
2016-04-21,661.429993,674.479980,661.070007,674.090027,674.090027,0
2016-04-22,674.590027,678.059998,667.450012,675.840027,675.840027,0
2016-04-25,674.130005,677.799988,670.880005,672.750000,672.750000,0
2016-04-26,672.719971,672.789978,661.570007,665.739990,665.739990,0
2016-04-27,665.869995,665.880005,657.590027,660.940002,660.940002,0
2016-04-28,654.510010,666.140015,650.049988,652.549988,652.549988,0
2016-04-29,644.219971,647.570007,629.919983,634.580017,634.580017,0
2016-05-02,636.619995,640.500000,628.799988,640.309998,640.309998,0
2016-05-03,634.989990,637.849976,628.750000,629.500000,629.500000,0
2016-05-04,624.989990,625.729980,614.090027,615.330017,615.330017,0
2016-05-05,618.710022,619.530029,613.000000,617.280029,617.280029,0
2016-05-06,612.500000,618.020020,605.090027,611.580017,611.580017,0
2016-05-09,612.840027,626.679993,612.840027,622.760010,622.760010,0
2016-05-10,626.340027,628.109985,618.739990,627.880005,627.880005,0
2016-05-11,627.760010,627.799988,612.599976,612.940002,612.940002,0
2016-05-12,615.669983,615.869995,598.750000,604.359985,604.359985,0
2016-05-13,603.000000,611.780029,602.919983,606.239990,606.239990,0
2016-05-16,609.039978,620.299988,608.690002,619.390015,619.390015,0
2016-05-17,617.880005,620.349976,610.190002,612.229980,612.229980,0
2016-05-18,610.489990,620.250000,610.320007,617.890015,617.890015,0
2016-05-19,613.979980,619.190002,606.080017,610.830017,610.830017,0
2016-05-20,612.700012,622.520020,612.429993,620.799988,620.799988,0
2016-05-23,620.919983,627.219971,619.909973,622.929993,622.929993,0
2016-05-24,626.840027,638.479980,626.679993,637.510010,637.510010,0
2016-05-25,641.030029,645.039978,639.700012,643.630005,643.630005,0
2016-05-26,642.659973,643.229980,638.390015,640.479980,640.479980,0
2016-05-27,642.429993,646.270020,639.940002,646.130005,646.130005,0
2016-05-31,648.919983,654.739990,648.830017,652.330017,652.330017,0
2016-06-01,650.520020,656.989990,648.809998,655.429993,655.429993,0
2016-06-02,655.159973,665.080017,655.130005,665.080017,665.080017,0
2016-06-03,663.450012,663.450012,650.280029,657.299988,657.299988,0
2016-06-06,658.450012,666.229980,653.190002,664.710022,664.710022,0
2016-06-07,657.570007,657.650024,650.359985,653.250000,653.250000,0
2016-06-08,654.099976,655.250000,650.229980,654.700012,654.700012,0
2016-06-09,652.400024,656.020020,645.770020,646.880005,646.880005,0
2016-06-10,641.090027,641.330017,631.900024,634.630005,634.630005,0
2016-06-13,633.080017,639.080017,627.330017,627.750000,627.750000,0
2016-06-14,625.409973,630.059998,618.830017,624.609985,624.609985,0
2016-06-15,627.799988,628.900024,621.789978,622.500000,622.500000,0
2016-06-16,619.429993,623.760010,614.549988,623.000000,623.000000,0
2016-06-17,622.919983,623.840027,613.020020,613.020020,613.020020,0
2016-06-20,621.140015,625.260010,617.460022,618.080017,618.080017,0
2016-06-21,619.500000,619.599976,607.219971,610.890015,610.890015,0
2016-06-22,610.859985,624.109985,609.150024,614.359985,614.359985,0
2016-06-23,620.400024,626.369995,617.900024,626.270020,626.270020,0
2016-06-24,601.719971,610.809998,599.280029,599.710022,599.710022,0
2016-06-27,595.940002,598.710022,581.369995,583.729980,583.729980,0
2016-06-28,591.369995,602.400024,591.299988,602.280029,602.280029,0
2016-06-29,608.940002,615.619995,606.359985,613.369995,613.369995,0
2016-06-30,614.159973,618.190002,609.030029,618.150024,618.150024,0
2016-07-01,618.140015,629.719971,617.320007,628.500000,628.500000,0
2016-07-05,626.460022,626.739990,619.130005,622.859985,622.859985,0
2016-07-06,620.719971,635.549988,619.700012,634.669983,634.669983,0
2016-07-07,636.630005,639.520020,632.280029,637.679993,637.679993,0
2016-07-08,639.359985,647.849976,637.159973,646.770020,646.770020,0
2016-07-11,650.369995,650.479980,645.520020,645.729980,645.729980,0
2016-07-12,649.719971,652.969971,648.489990,649.890015,649.890015,0
2016-07-13,653.609985,654.099976,641.609985,641.739990,641.739990,0
2016-07-14,647.210022,647.210022,640.770020,643.400024,643.400024,0
2016-07-15,644.609985,652.250000,644.469971,649.090027,649.090027,0
2016-07-18,650.270020,651.969971,647.270020,650.659973,650.659973,0
2016-07-19,650.030029,652.570007,643.059998,644.219971,644.219971,0
2016-07-20,646.510010,658.010010,646.159973,656.719971,656.719971,0
2016-07-21,661.229980,665.809998,657.880005,661.849976,661.849976,0
2016-07-22,663.280029,666.239990,660.049988,663.530029,663.530029,0
2016-07-25,663.500000,666.369995,659.219971,665.000000,665.000000,0
2016-07-26,658.739990,662.799988,656.010010,660.130005,660.130005,0
2016-07-27,660.849976,671.059998,660.849976,670.049988,670.049988,0
2016-07-28,670.919983,673.280029,665.520020,671.900024,671.900024,0
2016-07-29,670.630005,675.190002,667.400024,674.570007,674.570007,0
2016-08-01,677.599976,687.609985,677.219971,682.700012,682.700012,0
2016-08-02,683.809998,686.969971,673.030029,683.059998,683.059998,0
2016-08-03,680.880005,688.760010,680.219971,688.450012,688.450012,0
2016-08-04,688.929993,690.250000,683.619995,684.520020,684.520020,0
2016-08-05,687.239990,690.849976,684.669983,688.109985,688.109985,0
2016-08-08,688.460022,689.510010,679.770020,681.659973,681.659973,0
2016-08-09,681.809998,685.450012,681.159973,683.250000,683.250000,0
2016-08-10,682.710022,682.969971,672.539978,673.559998,673.559998,0
2016-08-11,675.640015,680.890015,673.150024,679.929993,679.929993,0
2016-08-12,677.530029,681.369995,674.940002,681.030029,681.030029,0
2016-08-15,682.599976,688.020020,681.630005,686.690002,686.690002,0
2016-08-16,685.070007,685.710022,678.090027,678.250000,678.250000,0
2016-08-17,679.049988,679.109985,674.099976,678.330017,678.330017,0
2016-08-18,677.859985,682.200012,676.270020,679.919983,679.919983,0
2016-08-19,678.429993,680.539978,675.669983,678.280029,678.280029,0
2016-08-22,681.140015,688.440002,681.030029,686.969971,686.969971,0
2016-08-23,689.179993,691.979980,687.030029,688.049988,688.049988,0
2016-08-24,687.630005,692.679993,668.549988,670.030029,670.030029,0
2016-08-25,670.159973,673.159973,656.070007,663.099976,663.099976,0
2016-08-26,663.669983,671.830017,661.950012,667.320007,667.320007,0
2016-08-29,668.450012,668.750000,662.770020,665.940002,665.940002,0
2016-08-30,665.549988,668.950012,662.609985,664.669983,664.669983,0
2016-08-31,663.929993,664.500000,658.239990,660.559998,660.559998,0
2016-09-01,661.659973,662.599976,655.820007,660.609985,660.609985,0
2016-09-02,662.940002,664.210022,658.719971,660.570007,660.570007,0
2016-09-06,662.940002,669.229980,662.090027,667.640015,667.640015,0
2016-09-07,667.390015,672.960022,667.140015,670.960022,670.960022,0
2016-09-08,670.179993,674.969971,667.469971,674.299988,674.299988,0
2016-09-09,668.190002,668.919983,654.960022,654.960022,654.960022,0
2016-09-12,653.140015,672.000000,653.140015,671.340027,671.340027,0
2016-09-13,665.869995,666.059998,654.969971,660.729980,660.729980,0
2016-09-14,662.309998,670.989990,662.020020,665.369995,665.369995,0
2016-09-15,666.090027,676.099976,662.609985,674.559998,674.559998,0
2016-09-16,671.679993,678.419983,670.940002,677.659973,677.659973,0
2016-09-19,679.640015,683.340027,676.070007,677.340027,677.340027,0
2016-09-20,683.080017,687.700012,682.020020,685.400024,685.400024,0
2016-09-21,687.590027,690.729980,677.929993,689.739990,689.739990,0
2016-09-22,693.039978,696.450012,689.380005,696.030029,696.030029,0
2016-09-23,695.250000,698.169983,691.640015,691.669983,691.669983,0
2016-09-26,688.559998,689.179993,682.190002,683.409973,683.409973,0
2016-09-27,680.799988,688.419983,679.500000,688.380005,688.380005,0
2016-09-28,689.130005,689.489990,680.549988,684.059998,684.059998,0
2016-09-29,683.109985,684.090027,664.840027,666.520020,666.520020,0
2016-09-30,667.900024,676.969971,664.090027,674.729980,674.729980,0
2016-10-03,672.320007,673.659973,666.849976,673.070007,673.070007,0
2016-10-04,673.960022,676.059998,668.140015,670.580017,670.580017,0
2016-10-05,671.989990,678.380005,671.760010,675.419983,675.419983,0
2016-10-06,670.919983,671.169983,664.489990,665.669983,665.669983,0
2016-10-07,666.940002,667.190002,659.559998,665.080017,665.080017,0
2016-10-10,670.849976,675.130005,670.159973,672.500000,672.500000,0
2016-10-11,664.960022,665.520020,647.599976,651.229980,651.229980,0
2016-10-12,651.809998,653.169983,639.809998,640.260010,640.260010,0
2016-10-13,634.929993,644.299988,634.809998,641.229980,641.229980,0
2016-10-14,644.429993,644.530029,632.489990,632.520020,632.520020,0
2016-10-17,632.169983,636.090027,627.330017,632.340027,632.340027,0
2016-10-18,638.460022,641.760010,637.900024,639.809998,639.809998,0
2016-10-19,639.969971,640.210022,634.890015,635.030029,635.030029,0
2016-10-20,634.510010,641.849976,634.419983,640.070007,640.070007,0
2016-10-21,637.900024,638.109985,632.440002,633.909973,633.909973,0
2016-10-24,636.719971,637.799988,632.909973,633.039978,633.039978,0
2016-10-25,632.880005,634.520020,627.690002,628.549988,628.549988,0
2016-10-26,630.260010,632.559998,623.320007,626.229980,626.229980,0
2016-10-27,632.719971,634.659973,625.229980,625.640015,625.640015,0
2016-10-28,617.000000,617.210022,607.650024,612.369995,612.369995,0
2016-10-31,613.270020,613.710022,606.530029,606.630005,606.630005,0
2016-11-01,607.239990,612.059998,601.260010,609.440002,609.440002,0
2016-11-02,607.400024,608.700012,600.929993,601.000000,601.000000,0
2016-11-03,603.989990,605.409973,587.799988,588.049988,588.049988,0
2016-11-04,589.460022,601.659973,589.460022,596.919983,596.919983,0
2016-11-07,608.049988,617.580017,606.789978,615.580017,615.580017,0
2016-11-08,611.700012,621.869995,609.580017,616.599976,616.599976,0
2016-11-09,643.789978,661.270020,638.500000,656.580017,656.580017,0
2016-11-10,666.719971,673.400024,656.359985,665.309998,665.309998,0
2016-11-11,661.270020,662.650024,651.919983,661.440002,661.440002,0
2016-11-14,662.900024,669.950012,659.460022,669.039978,669.039978,0
2016-11-15,667.880005,670.559998,660.059998,669.349976,669.349976,0
2016-11-16,666.919983,670.950012,661.630005,661.880005,661.880005,0
2016-11-17,662.510010,667.049988,658.460022,666.559998,666.559998,0
2016-11-18,666.659973,667.880005,658.169983,660.280029,660.280029,0
2016-11-21,661.679993,664.830017,660.130005,663.960022,663.960022,0
2016-11-22,665.070007,665.510010,649.130005,654.000000,654.000000,0
2016-11-23,643.070007,658.950012,642.119995,658.669983,658.669983,0
2016-11-25,660.000000,661.250000,655.390015,661.039978,661.039978,0
2016-11-28,659.880005,660.010010,651.590027,652.200012,652.200012,0
2016-11-29,653.380005,657.760010,650.580017,653.799988,653.799988,0
2016-11-30,654.909973,654.929993,640.570007,640.570007,640.570007,0
2016-12-01,641.359985,642.840027,630.400024,631.640015,631.640015,0
2016-12-02,632.599976,638.340027,629.599976,633.780029,633.780029,0
2016-12-05,638.690002,643.010010,634.200012,637.429993,637.429993,0
2016-12-06,639.340027,642.250000,634.599976,641.700012,641.700012,0
2016-12-07,632.520020,633.830017,619.599976,628.400024,628.400024,0
2016-12-08,626.900024,630.750000,619.239990,629.919983,629.919983,0
2016-12-09,635.520020,642.369995,631.760010,633.950012,633.950012,0
2016-12-12,631.260010,633.400024,628.549988,632.210022,632.210022,0
2016-12-13,634.960022,641.010010,634.109985,636.469971,636.469971,0
2016-12-14,636.219971,639.280029,632.260010,635.289978,635.289978,0
2016-12-15,637.000000,640.640015,634.710022,639.919983,639.919983,0
2016-12-16,639.880005,644.960022,637.450012,638.820007,638.820007,0
2016-12-19,638.650024,643.539978,632.140015,632.929993,632.929993,0
2016-12-20,636.059998,636.909973,633.460022,635.989990,635.989990,0
2016-12-21,636.039978,636.880005,629.469971,630.179993,630.179993,0
2016-12-22,630.440002,630.599976,626.719971,628.799988,628.799988,0
2016-12-23,628.619995,639.500000,628.619995,639.080017,639.080017,0
2016-12-27,640.419983,646.260010,637.739990,638.049988,638.049988,0
2016-12-28,638.799988,638.799988,630.440002,630.989990,630.989990,0
2016-12-29,631.190002,633.010010,627.849976,629.570007,629.570007,0
2016-12-30,629.919983,631.000000,623.049988,625.140015,625.140015,0
2017-01-03,630.520020,636.770020,629.820007,636.640015,636.640015,0
2017-01-04,638.590027,651.960022,638.159973,650.030029,650.030029,0
2017-01-05,651.760010,652.820007,646.880005,650.450012,650.450012,0
2017-01-06,655.000000,657.179993,652.390015,654.400024,654.400024,0
2017-01-09,659.289978,663.739990,654.659973,662.429993,662.429993,0
2017-01-10,665.309998,668.229980,659.320007,666.780029,666.780029,0
2017-01-11,667.429993,668.030029,647.250000,653.270020,653.270020,0
2017-01-12,649.289978,654.669983,646.099976,653.260010,653.260010,0
2017-01-13,655.039978,661.159973,654.330017,656.789978,656.789978,0
2017-01-17,653.330017,653.330017,644.929993,647.299988,647.299988,0
2017-01-18,650.320007,650.849976,646.520020,650.429993,650.429993,0
2017-01-19,649.739990,649.820007,642.109985,644.090027,644.090027,0
2017-01-20,645.010010,647.150024,640.349976,641.440002,641.440002,0
2017-01-23,641.000000,642.840027,634.179993,636.119995,636.119995,0
2017-01-24,637.070007,637.090027,628.859985,635.989990,635.989990,0
2017-01-25,639.799988,644.549988,638.599976,643.049988,643.049988,0
2017-01-26,644.239990,646.359985,638.250000,638.469971,638.469971,0
2017-01-27,639.890015,643.929993,639.219971,643.859985,643.859985,0
2017-01-30,642.780029,642.840027,632.599976,636.719971,636.719971,0
2017-01-31,633.659973,651.090027,632.510010,650.750000,650.750000,0
2017-02-01,652.789978,656.770020,650.229980,656.479980,656.479980,0
2017-02-02,654.719971,656.380005,649.919983,654.229980,654.229980,0
2017-02-03,659.650024,662.150024,655.090027,662.090027,662.090027,0
2017-02-06,659.719971,662.330017,657.969971,662.179993,662.179993,0
2017-02-07,663.059998,664.840027,659.190002,661.750000,661.750000,0
2017-02-08,653.770020,658.750000,652.200012,658.419983,658.419983,0
2017-02-09,656.890015,664.219971,656.890015,663.450012,663.450012,0
2017-02-10,663.739990,666.729980,662.080017,664.239990,664.239990,0
2017-02-13,666.679993,669.150024,665.599976,668.599976,668.599976,0
2017-02-14,667.950012,674.880005,666.869995,674.650024,674.650024,0
2017-02-15,673.640015,686.109985,673.469971,685.929993,685.929993,0
2017-02-16,686.909973,688.630005,677.440002,683.010010,683.010010,0
2017-02-17,682.080017,687.469971,681.479980,687.469971,687.469971,0
2017-02-21,688.909973,689.250000,683.570007,685.559998,685.559998,0
2017-02-22,684.049988,685.950012,680.700012,681.000000,681.000000,0
2017-02-23,682.739990,682.750000,674.520020,680.750000,680.750000,0
2017-02-24,678.099976,683.080017,676.609985,683.080017,683.080017,0
2017-02-27,682.919983,696.840027,682.919983,696.679993,696.679993,0
2017-02-28,694.340027,699.030029,691.869995,694.280029,694.280029,0
2017-03-01,701.320007,704.679993,697.559998,702.979980,702.979980,0
2017-03-02,701.340027,706.760010,699.559998,700.469971,700.469971,0
2017-03-03,700.349976,705.659973,699.469971,705.520020,705.520020,0
2017-03-06,702.950012,703.080017,696.479980,699.190002,699.190002,0
2017-03-07,692.820007,694.710022,688.940002,689.750000,689.750000,0
2017-03-08,690.659973,698.700012,690.559998,694.460022,694.460022,0
2017-03-09,694.090027,697.979980,691.030029,696.260010,696.260010,0
2017-03-10,699.669983,700.559998,693.299988,700.159973,700.159973,0
2017-03-13,700.409973,701.549988,696.270020,701.039978,701.039978,0
2017-03-14,698.270020,698.919983,694.309998,695.719971,695.719971,0
2017-03-15,697.130005,706.679993,696.429993,704.179993,704.179993,0
2017-03-16,702.260010,702.260010,693.770020,696.690002,696.690002,0
2017-03-17,686.539978,693.109985,686.349976,690.000000,690.000000,0
2017-03-20,690.489990,692.989990,688.859985,691.570007,691.570007,0
2017-03-21,693.710022,694.179993,675.349976,675.830017,675.830017,0
2017-03-22,677.479980,679.580017,674.109985,679.119995,679.119995,0
2017-03-23,678.020020,682.760010,675.739990,676.739990,676.739990,0
2017-03-24,678.419983,682.690002,677.489990,680.489990,680.489990,0
2017-03-27,675.140015,687.250000,674.590027,686.309998,686.309998,0
2017-03-28,686.270020,688.000000,682.000000,684.630005,684.630005,0
2017-03-29,686.719971,691.419983,686.390015,687.859985,687.859985,0
2017-03-30,688.719971,688.799988,685.599976,687.900024,687.900024,0
2017-03-31,687.289978,689.479980,685.719971,687.789978,687.789978,0
2017-04-03,688.780029,691.820007,683.270020,683.570007,683.570007,0
2017-04-04,683.229980,685.570007,681.140015,683.190002,683.190002,0
2017-04-05,683.520020,686.770020,674.369995,675.729980,675.729980,0
2017-04-06,676.840027,678.270020,673.200012,677.280029,677.280029,0
2017-04-07,676.909973,682.469971,676.210022,681.020020,681.020020,0
2017-04-10,682.260010,684.510010,679.210022,679.619995,679.619995,0
2017-04-11,679.299988,680.789978,672.979980,677.869995,677.869995,0
2017-04-12,679.340027,680.159973,675.010010,677.289978,677.289978,0
2017-04-13,677.330017,681.890015,676.349976,679.289978,679.289978,0
2017-04-17,678.619995,681.530029,676.919983,680.799988,680.799988,0
2017-04-18,678.210022,679.210022,671.049988,674.880005,674.880005,0
2017-04-19,678.500000,682.190002,676.640015,678.890015,678.890015,0
2017-04-20,681.359985,684.690002,677.260010,683.109985,683.109985,0
2017-04-21,683.119995,683.210022,675.830017,677.320007,677.320007,0
2017-04-24,685.119995,687.479980,683.510010,686.380005,686.380005,0
2017-04-25,688.159973,693.539978,687.590027,691.349976,691.349976,0
2017-04-26,692.369995,695.369995,691.270020,693.659973,693.659973,0
2017-04-27,691.059998,697.179993,690.770020,694.770020,694.770020,0
2017-04-28,696.799988,698.690002,694.419983,697.099976,697.099976,0
2017-05-01,698.580017,700.809998,698.159973,700.000000,700.000000,0
2017-05-02,701.700012,701.979980,695.780029,698.909973,698.909973,0
2017-05-03,696.359985,696.659973,692.419983,694.809998,694.809998,0
2017-05-04,697.030029,699.219971,695.309998,698.979980,698.979980,0
2017-05-05,699.500000,699.640015,691.799988,694.619995,694.619995,0
2017-05-08,692.760010,692.789978,682.239990,683.989990,683.989990,0
2017-05-09,684.940002,689.530029,684.489990,689.250000,689.250000,0
2017-05-10,688.280029,688.469971,681.539978,686.630005,686.630005,0
2017-05-11,684.450012,685.380005,678.919983,685.090027,685.090027,0
2017-05-12,684.750000,687.429993,683.109985,685.650024,685.650024,0
2017-05-15,685.320007,689.549988,685.099976,688.909973,688.909973,0
2017-05-16,689.960022,690.950012,686.530029,690.419983,690.419983,0
2017-05-17,684.190002,684.799988,675.900024,676.109985,676.109985,0
2017-05-18,678.270020,684.789978,677.609985,682.950012,682.950012,0
2017-05-19,682.559998,687.090027,680.340027,680.710022,680.710022,0
2017-05-22,679.710022,682.789978,678.390015,682.440002,682.440002,0
2017-05-23,682.409973,683.580017,680.369995,682.419983,682.419983,0
2017-05-24,683.250000,684.260010,678.780029,683.619995,683.619995,0
2017-05-25,686.289978,686.520020,683.820007,684.340027,684.340027,0
2017-05-26,684.159973,684.929993,680.409973,680.950012,680.950012,0
2017-05-30,680.580017,680.609985,673.289978,674.059998,674.059998,0
2017-05-31,676.270020,677.559998,671.400024,677.200012,677.200012,0
2017-06-01,678.770020,688.500000,678.770020,687.950012,687.950012,0
2017-06-02,690.530029,699.659973,690.229980,698.270020,698.270020,0
2017-06-05,700.239990,700.520020,691.289978,694.929993,694.929993,0
2017-06-06,692.609985,695.679993,690.780029,691.309998,691.309998,0
2017-06-07,692.539978,694.760010,689.469971,692.559998,692.559998,0
2017-06-08,692.809998,697.280029,690.950012,695.960022,695.960022,0
2017-06-09,696.200012,703.580017,692.219971,694.609985,694.609985,0
2017-06-12,693.849976,698.489990,689.359985,693.369995,693.369995,0
2017-06-13,693.570007,696.820007,692.669983,696.500000,696.500000,0
2017-06-14,697.710022,702.960022,695.510010,699.229980,699.229980,0
2017-06-15,695.000000,695.960022,690.539978,695.289978,695.289978,0
2017-06-16,694.010010,694.750000,689.299988,693.799988,693.799988,0
2017-06-19,696.940002,710.559998,696.500000,709.190002,709.190002,0
2017-06-20,708.940002,722.400024,708.080017,714.630005,714.630005,0
2017-06-21,716.380005,737.340027,716.380005,736.869995,736.869995,0
2017-06-22,740.030029,752.150024,740.030029,745.929993,745.929993,0
2017-06-23,745.479980,748.590027,739.030029,747.609985,747.609985,0
2017-06-26,749.549988,750.219971,742.919983,746.479980,746.479980,0
2017-06-27,745.700012,746.159973,730.169983,730.190002,730.190002,0
2017-06-28,733.820007,745.320007,731.840027,744.630005,744.630005,0
2017-06-29,743.710022,743.710022,727.150024,734.210022,734.210022,0
2017-06-30,735.400024,735.679993,729.530029,730.789978,730.789978,0
2017-07-03,734.190002,736.349976,730.380005,732.049988,732.049988,0
2017-07-05,733.119995,741.159973,730.729980,740.440002,740.440002,0
2017-07-06,735.039978,737.099976,726.950012,728.919983,728.919983,0
2017-07-07,731.380005,735.429993,730.369995,733.739990,733.739990,0
2017-07-10,733.239990,733.599976,726.979980,729.450012,729.450012,0
2017-07-11,730.479980,734.000000,727.710022,732.590027,732.590027,0
2017-07-12,737.650024,738.460022,735.270020,738.059998,738.059998,0
2017-07-13,738.760010,744.010010,731.010010,740.780029,740.780029,0
2017-07-14,742.510010,745.760010,740.619995,743.390015,743.390015,0
2017-07-17,744.299988,747.830017,741.770020,742.159973,742.159973,0
2017-07-18,741.640015,742.099976,737.539978,741.979980,741.979980,0
2017-07-19,749.330017,753.549988,748.349976,751.210022,751.210022,0
2017-07-20,752.789978,759.130005,752.440002,756.390015,756.390015,0
2017-07-21,758.130005,759.520020,755.719971,757.969971,757.969971,0
2017-07-24,757.739990,764.179993,755.609985,764.130005,764.130005,0
