Date,Open,High,Low,Close,Adj Close,Volume
2015-11-30,3573.340088,3574.020020,3348.419922,3470.639893,3470.639893,0
2015-12-07,3461.090088,3468.820068,3344.320068,3347.600098,3347.600098,0
2015-12-14,3359.540039,3538.159912,3292.100098,3449.010010,3449.010010,0
2015-12-21,3469.459961,3564.469971,3434.030029,3555.060059,3555.060059,0
2015-12-28,3532.899902,3596.830078,3508.199951,3540.439941,3540.439941,0
2016-01-04,3459.120117,3468.770020,3155.899902,3160.219971,3160.219971,0
2016-01-11,3177.760010,3180.290039,2866.280029,2972.570068,2972.570068,0
2016-01-18,3019.540039,3027.479980,2813.159912,3013.870117,3013.870117,0
2016-01-25,2992.879883,3036.350098,2714.110107,2796.469971,2796.469971,0
2016-02-01,2781.020020,2840.409912,2636.699951,2679.360107,2679.360107,0
2016-02-08,2629.370117,2691.800049,2517.399902,2625.639893,2625.639893,0
2016-02-15,2672.209961,2794.000000,2662.610107,2737.080078,2737.080078,0
2016-02-22,2769.459961,2784.330078,2617.719971,2733.469971,2733.469971,0
2016-02-29,2726.570068,2819.810059,2656.409912,2754.389893,2754.389893,0
2016-03-07,2739.699951,2843.340088,2641.929932,2739.550049,2739.550049,0
2016-03-14,2736.699951,2754.770020,2529.250000,2630.320068,2630.320068,0
2016-03-21,2620.929932,2757.620117,2606.360107,2671.629883,2671.629883,0
2016-03-28,2686.909912,2810.989990,2587.310059,2805.280029,2805.280029,0
2016-04-04,2814.709961,3008.179932,2799.850098,2901.530029,2901.530029,0
2016-04-11,2916.629883,2958.639893,2826.949951,2936.290039,2936.290039,0
2016-04-18,2928.830078,3029.570068,2906.709961,3015.919922,3015.919922,0
2016-04-25,3006.540039,3025.409912,2782.120117,2805.350098,2805.350098,0
2016-05-02,2815.360107,2837.090088,2638.639893,2673.639893,2673.639893,0
2016-05-09,2684.830078,2765.679932,2606.229980,2655.889893,2655.889893,0
2016-05-16,2675.540039,2771.770020,2674.429932,2763.979980,2763.979980,0
2016-05-23,2765.929932,2887.570068,2760.889893,2887.149902,2887.149902,0
2016-05-30,2901.199951,2993.189941,2901.080078,2947.030029,2947.030029,0
2016-06-06,2954.399902,2998.120117,2785.280029,2798.649902,2798.649902,0
2016-06-13,2788.560059,2820.810059,2683.360107,2683.719971,2683.719971,0
2016-06-20,2722.909912,2743.379883,2603.870117,2605.000000,2605.000000,0
2016-06-27,2584.709961,2755.860107,2514.689941,2747.989990,2747.989990,0
2016-07-04,2736.110107,2843.290039,2701.080078,2835.550049,2835.550049,0
2016-07-11,2855.479980,2873.550049,2795.409912,2850.929932,2850.929932,0
2016-07-18,2855.300049,2953.050049,2817.280029,2937.649902,2937.649902,0
2016-07-25,2940.350098,3031.139893,2912.489990,3028.370117,3028.370117,0
2016-08-01,3046.939941,3131.659912,3021.750000,3111.500000,3111.500000,0
2016-08-08,3115.040039,3121.129883,3015.360107,3060.850098,3060.850098,0
2016-08-15,3068.540039,3097.010010,3021.340088,3036.000000,3036.000000,0
