Date,Open,High,Low,Close,Adj Close,Volume
2018-01-08,781.989990,802.169983,770.460022,801.000000,801.000000,0
2018-01-15,804.880005,809.640015,793.320007,804.909973,804.909973,0
2018-01-22,810.950012,840.960022,810.320007,840.809998,840.809998,0
2018-01-29,839.450012,847.099976,800.690002,801.250000,801.250000,0
2018-02-05,796.469971,800.950012,725.619995,754.750000,754.750000,0
2018-02-12,760.619995,795.080017,754.859985,788.440002,788.440002,0
2018-02-19,785.609985,796.119995,776.260010,792.609985,792.609985,0
2018-02-26,795.599976,799.890015,758.710022,782.659973,782.659973,0
2018-03-05,779.250000,817.330017,778.549988,817.330017,817.330017,0
2018-03-12,817.880005,824.179993,803.429993,805.809998,805.809998,0
2018-03-19,802.729980,803.450012,753.380005,753.450012,753.450012,0
2018-03-26,765.869995,776.179993,749.330017,761.809998,761.809998,0
2018-04-02,756.690002,763.469971,725.960022,731.419983,731.419983,0
2018-04-09,739.609985,770.369995,737.219971,762.400024,762.400024,0
2018-04-16,768.299988,783.469971,760.400024,762.530029,762.530029,0
2018-04-23,763.679993,769.539978,745.109985,768.760010,768.760010,0
2018-04-30,770.489990,770.570007,735.090027,751.059998,751.059998,0
2018-05-07,753.929993,779.159973,746.239990,777.380005,777.380005,0
2018-05-14,779.049988,789.179993,774.760010,786.940002,786.940002,0
2018-05-21,790.570007,791.799988,778.179993,787.250000,787.250000,0
2018-05-28,782.549988,807.799988,777.090027,805.820007,805.820007,0
2018-06-04,804.820007,818.340027,795.609985,813.419983,813.419983,0
2018-06-11,813.799988,827.960022,811.169983,826.270020,826.270020,0
2018-06-18,820.729980,838.820007,816.270020,828.140015,828.140015,0
2018-06-25,824.109985,825.989990,789.650024,809.880005,809.880005,0
2018-07-02,805.619995,849.340027,802.400024,849.260010,849.260010,0
2018-07-09,852.919983,866.229980,847.359985,864.030029,864.030029,0
2018-07-16,863.969971,865.179993,854.400024,861.989990,861.989990,0
2018-07-23,860.940002,874.830017,838.440002,843.349976,843.349976,0
2018-07-30,841.359985,864.289978,832.640015,856.789978,856.789978,0
2018-08-06,856.440002,866.000000,853.849976,856.869995,856.869995,0
2018-08-13,856.950012,862.520020,845.190002,853.969971,853.969971,0
2018-08-20,856.760010,870.450012,850.070007,868.750000,868.750000,0
2018-08-27,873.030029,901.080017,872.570007,899.950012,899.950012,0
2018-09-03,897.440002,897.900024,869.869995,873.400024,873.400024,0
2018-09-10,878.260010,886.159973,868.940002,880.190002,880.190002,0
2018-09-17,879.539978,889.609985,867.150024,882.900024,882.900024,0
2018-09-24,882.849976,905.909973,882.340027,904.099976,904.099976,0
2018-10-01,908.460022,909.559998,851.380005,863.109985,863.109985,0
2018-10-08,860.010010,862.729980,805.270020,826.359985,826.359985,0
2018-10-15,823.849976,852.460022,815.590027,823.109985,823.109985,0
2018-10-22,825.630005,826.150024,757.030029,772.530029,772.530029,0
2018-10-29,784.809998,819.750000,752.960022,806.049988,806.049988,0
2018-11-05,808.489990,833.619995,797.309998,809.679993,809.679993,0
2018-11-12,807.619995,808.000000,760.559998,788.400024,788.400024,0
2018-11-19,787.919983,787.940002,753.049988,771.669983,771.669983,0
2018-11-26,780.299988,816.030029,774.780029,815.669983,815.669983,0
2018-12-03,827.619995,830.369995,768.340027,771.679993,771.679993,0
2018-12-10,773.250000,796.010010,757.789978,761.039978,761.039978,0
2018-12-17,758.140015,766.739990,679.239990,681.109985,681.109985,0
2018-12-24,675.650024,724.919983,668.349976,713.500000,713.500000,0
2018-12-31,719.280029,757.260010,712.719971,754.429993,754.429993,0
2019-01-07,761.409973,802.090027,761.030029,799.770020,799.770020,0
2019-01-14,794.299988,822.909973,786.719971,822.679993,822.679993,0
2019-01-21,816.880005,818.500000,797.429993,814.950012,814.950012,0
2019-01-28,806.159973,821.330017,790.869995,820.200012,820.200012,0
2019-02-04,819.159973,827.460022,797.429993,806.960022,806.960022,0
2019-02-11,810.919983,840.099976,806.979980,839.919983,839.919983,0
2019-02-18,838.659973,841.380005,820.500000,833.570007,833.570007,0
2019-02-25,843.099976,862.440002,840.929993,861.479980,861.479980,0
2019-03-04,866.119995,866.460022,806.409973,813.429993,813.429993,0
2019-03-11,816.219971,856.770020,816.159973,855.919983,855.919983,0
2019-03-18,857.140015,860.000000,820.349976,820.590027,820.590027,0
2019-03-25,820.330017,840.900024,810.969971,839.479980,839.479980,0
2019-04-01,846.150024,859.020020,838.440002,858.299988,858.299988,0
2019-04-08,857.409973,857.409973,835.479980,836.809998,836.809998,0
2019-04-15,838.690002,839.940002,775.679993,787.869995,787.869995,0
2019-04-22,784.479980,813.450012,780.469971,812.849976,812.849976,0
2019-04-29,813.099976,821.030029,795.559998,820.919983,820.919983,0
2019-05-06,805.619995,827.440002,784.539978,800.150024,800.150024,0
2019-05-13,783.489990,803.700012,771.979980,790.750000,790.750000,0
2019-05-20,785.039978,798.109985,779.679993,791.729980,791.729980,0
2019-05-27,791.739990,796.030029,761.049988,763.630005,763.630005,0
2019-06-03,767.320007,795.090027,766.760010,793.690002,793.690002,0
2019-06-10,796.799988,801.469971,787.849976,792.539978,792.539978,0
2019-06-17,798.150024,839.359985,797.960022,832.289978,832.289978,0
2019-06-24,831.140015,831.450012,804.700012,830.229980,830.229980,0
2019-07-01,839.979980,840.530029,827.650024,831.650024,831.650024,1762300
2019-07-08,828.359985,832.380005,805.330017,808.729980,808.729980,2013800
2019-07-15,811.200012,817.950012,805.880005,806.070007,806.070007,1953300
2019-07-22,807.940002,814.250000,799.799988,806.700012,806.700012,1641300
2019-07-29,808.869995,822.010010,793.780029,798.650024,798.650024,2283500
2019-08-05,787.669983,805.500000,769.380005,801.020020,801.020020,2229400
2019-08-12,797.989990,808.369995,779.159973,796.650024,796.650024,1267200
2019-08-19,804.359985,808.190002,777.530029,779.840027,779.840027,0
2019-08-26,787.169983,797.690002,778.929993,792.030029,792.030029,880500
2019-09-02,788.140015,793.070007,774.229980,786.630005,786.630005,1542500
2019-09-09,787.239990,800.460022,767.520020,794.289978,794.289978,2242300
2019-09-16,791.539978,805.320007,788.489990,803.109985,803.109985,2445200
2019-09-23,802.640015,804.530029,757.260010,760.289978,760.289978,2157500
2019-09-30,761.780029,770.049988,735.090027,760.179993,760.179993,2168600
2019-10-07,757.840027,768.219971,743.280029,761.590027,761.590027,1866800
2019-10-14,761.000000,786.619995,760.349976,780.799988,780.799988,1993400
2019-10-21,785.729980,806.489990,781.750000,796.330017,796.330017,1974300
2019-10-28,797.900024,828.239990,797.679993,827.460022,827.460022,2024500
2019-11-04,832.840027,836.059998,819.229980,835.979980,835.979980,2146600
2019-11-11,832.280029,846.080017,826.539978,846.020020,846.020020,2270500
2019-11-18,845.969971,869.869995,841.299988,868.750000,868.750000,2773300
2019-11-25,875.849976,899.119995,875.809998,896.090027,896.090027,1555800
2019-12-02,896.729980,902.460022,881.200012,900.010010,900.010010,3151200
2019-12-09,904.380005,908.469971,891.219971,900.130005,900.130005,0
2019-12-16,906.950012,919.280029,903.250000,918.719971,918.719971,0
2019-12-23,922.580017,931.190002,917.229980,919.650024,919.650024,923400
2019-12-30,920.219971,921.239990,896.539978,902.000000,902.000000,2023400
2020-01-06,896.330017,930.150024,893.750000,922.419983,922.419983,3570000
2020-01-13,920.460022,940.309998,907.469971,932.770020,932.770020,2833300
2020-01-20,931.580017,933.890015,898.710022,901.799988,901.799988,2115400
2020-01-27,887.020020,909.859985,872.000000,878.950012,878.950012,2419600
2020-02-03,889.159973,936.520020,888.070007,925.109985,925.109985,2843300
2020-02-10,923.299988,940.280029,922.809998,938.070007,938.070007,2965300
2020-02-17,938.950012,951.070007,931.510010,940.859985,940.859985,1171000
2020-02-24,920.289978,922.630005,835.909973,863.570007,863.570007,5322500
2020-03-02,868.059998,915.359985,862.479980,887.070007,887.070007,5702500
2020-03-09,833.369995,853.770020,717.349976,780.609985,780.609985,5467300
2020-03-16,739.159973,759.419983,682.539978,714.229980,714.229980,4903500
2020-03-23,717.739990,795.409973,683.000000,776.020020,776.020020,3066900
2020-03-30,787.200012,807.900024,756.650024,777.770020,777.770020,3746500
2020-04-06,803.719971,843.669983,801.330017,843.619995,843.619995,3013200
2020-04-13,842.630005,911.450012,830.650024,910.900024,910.900024,4038600
2020-04-20,902.940002,933.909973,887.580017,922.580017,922.580017,3963900
2020-04-27,934.349976,944.109985,888.179993,898.020020,898.020020,4818800
2020-05-04,895.969971,960.570007,895.710022,954.609985,954.609985,3707000
2020-05-11,954.030029,1001.130005,937.429993,973.940002,973.940002,4780000
2020-05-18,999.950012,1002.549988,970.270020,989.609985,989.609985,5841100
2020-05-25,1004.989990,1005.270020,944.630005,1000.010010,1000.010010,3502000
2020-06-01,996.030029,1002.419983,974.049988,988.909973,988.909973,5072200
2020-06-08,989.799988,1005.989990,935.380005,956.640015,956.640015,4361600
2020-06-15,945.020020,1029.709961,942.859985,1028.760010,1028.760010,5584000
2020-06-22,1027.130005,1046.699951,1000.590027,1003.320007,1003.320007,7949200
2020-06-29,1009.349976,1045.910034,995.450012,1036.969971,1036.969971,4347300
2020-07-06,1048.599976,1059.380005,1032.979980,1041.010010,1041.010010,4846700
2020-07-13,1048.709961,1085.359985,1008.409973,1083.439941,1083.439941,7618300
2020-07-20,1087.500000,1100.109985,1031.859985,1040.140015,1040.140015,8782000
2020-07-27,1047.739990,1065.170044,1023.409973,1036.729980,1036.729980,6680200
2020-08-03,1043.380005,1067.410034,1042.569946,1055.410034,1055.410034,5974100
2020-08-10,1056.949951,1056.989990,1023.390015,1034.170044,1034.170044,5862700
2020-08-17,1040.800049,1057.709961,1026.219971,1032.520020,1032.520020,4959200
2020-08-24,1038.550049,1038.579956,1013.849976,1031.520020,1031.520020,5091800
2020-08-31,1035.239990,1053.390015,977.880005,1002.390015,1002.390015,4544900
2020-09-07,985.530029,1017.229980,979.940002,994.950012,994.950012,3331900
2020-09-14,1014.799988,1054.160034,1014.750000,1040.930054,1040.930054,6212000
2020-09-21,1023.280029,1032.390015,989.700012,1025.199951,1025.199951,4286200
2020-09-28,1034.910034,1057.020020,1027.099976,1033.670044,1033.670044,4535500
2020-10-05,1048.040039,1095.079956,1047.550049,1094.459961,1094.459961,3677600
2020-10-12,1102.709961,1111.680054,1071.130005,1084.619995,1084.619995,3687400
2020-10-19,1089.219971,1091.229980,1043.880005,1068.869995,1068.869995,632200
2020-10-26,1059.619995,1067.189941,1003.510010,1013.820007,1013.820007,4118400
2020-11-02,1023.380005,1100.969971,1003.500000,1087.619995,1087.619995,5046800
2020-11-09,1099.530029,1106.780029,1065.349976,1104.359985,1104.359985,6324500
2020-11-16,1111.469971,1111.489990,1078.869995,1091.459961,1091.459961,5446500
2020-11-23,1098.770020,1123.569946,1088.209961,1123.569946,1123.569946,3373000
2020-11-30,1132.060059,1135.439941,1116.579956,1135.010010,1135.010010,3571800
