,date,vaccine_world,vaccine_US,unemployment_world,unemployment_US,trump_world,trump_US,lockdown_world,lockdown_US,loan_world,loan_US,italy_world,italy_US,election_world,election_US,covid_world,covid_US,china_world,china_US
0,2020-01-01,0.0,0.0,6.000000000000001,2.0,3.91304347826087,6.8354430379746836,0.5,0.5000000000000001,52.0,26.0,15.0,17.0,0.20588235294117643,0.18181818181818182,0.47777777777777786,0.5,27.0,28.999999999999996
1,2020-01-02,0.0,0.0,10.0,4.0,3.5217391304347827,6.075949367088608,0.5,0.5000000000000001,74.0,45.0,15.0,16.0,0.2647058823529412,0.36363636363636365,0.47777777777777786,0.5,26.0,25.0
2,2020-01-03,0.38461538461538464,0.0,9.0,4.0,12.521739130434783,16.70886075949367,0.5,0.5000000000000001,72.00000000000001,47.0,14.000000000000002,15.000000000000002,0.41176470588235287,0.36363636363636365,0.47777777777777786,0.5,27.0,28.000000000000004
3,2020-01-04,0.0,0.0,6.000000000000001,2.0,10.369565217391305,15.18987341772152,0.5,0.5000000000000001,63.0,37.0,15.0,17.0,0.29411764705882354,0.3181818181818182,0.47777777777777786,0.5,27.0,28.000000000000004
4,2020-01-05,0.0,0.0,8.0,5.0,10.369565217391305,14.430379746835442,0.5,0.5000000000000001,61.00000000000001,33.0,16.0,18.0,0.41176470588235287,0.36363636363636365,0.47777777777777786,0.5,27.0,27.0
5,2020-01-06,0.0,0.0,12.000000000000002,6.000000000000001,10.565217391304348,14.810126582278482,0.5,0.5000000000000001,76.00000000000001,45.0,18.0,16.0,0.38235294117647056,0.4090909090909091,0.47777777777777786,0.5,27.0,26.0
6,2020-01-07,0.0,0.0,11.0,5.0,8.217391304347826,12.151898734177216,0.5,0.5000000000000001,75.0,45.0,21.0,16.0,0.29411764705882354,0.3181818181818182,0.47777777777777786,0.5,27.0,27.0
7,2020-01-08,0.0,0.0,11.0,4.0,19.565217391304348,26.582278481012654,0.5,0.5000000000000001,73.0,42.0,16.0,16.0,0.41176470588235287,0.2727272727272727,0.47777777777777786,0.5,28.000000000000004,28.000000000000004
8,2020-01-09,0.0,0.0,10.0,4.0,7.82608695652174,11.012658227848101,0.5,1.0000000000000002,75.0,43.00000000000001,16.0,17.0,0.35294117647058826,0.2727272727272727,0.47777777777777786,0.5,27.0,28.000000000000004
9,2020-01-10,0.0,0.0,10.0,4.0,5.869565217391305,9.49367088607595,1.0,1.0000000000000002,74.0,46.0,15.0,16.0,0.3235294117647059,0.2727272727272727,0.47777777777777786,0.5,26.0,27.0
10,2020-01-11,0.0,0.0,6.000000000000001,2.0,4.695652173913044,7.59493670886076,0.5,0.5000000000000001,60.00000000000001,33.0,16.0,17.0,0.2647058823529412,0.3181818181818182,0.47777777777777786,0.5,25.0,24.0
11,2020-01-12,0.0,0.0,8.0,4.0,4.304347826086956,7.215189873417721,0.5,0.5000000000000001,55.99999999999999,29.000000000000004,17.0,18.0,0.2352941176470588,0.22727272727272727,0.47777777777777786,0.5,26.0,25.0
12,2020-01-13,0.0,0.0,12.000000000000002,6.000000000000001,4.108695652173913,7.215189873417721,0.5,0.5000000000000001,72.00000000000001,43.00000000000001,15.0,17.0,0.2352941176470588,0.36363636363636365,0.47777777777777786,0.5,26.0,25.0
13,2020-01-14,0.0,0.0,11.0,5.0,4.891304347826087,9.49367088607595,0.5,0.5000000000000001,74.0,43.00000000000001,15.0,16.0,0.29411764705882354,0.4090909090909091,0.47777777777777786,0.0,27.0,27.0
14,2020-01-15,0.0,0.0,10.0,4.0,5.282608695652174,9.873417721518987,0.5,1.0000000000000002,73.0,44.0,15.0,17.0,0.38235294117647056,0.5454545454545454,0.47777777777777786,0.5,29.000000000000004,32.0
15,2020-01-16,0.38461538461538464,0.3055555555555556,10.0,4.0,5.478260869565218,9.873417721518987,0.5,0.5000000000000001,71.00000000000001,47.0,15.0,17.0,0.29411764705882354,0.45454545454545453,0.47777777777777786,0.5,28.000000000000004,28.999999999999996
16,2020-01-17,0.38461538461538464,0.0,10.0,4.0,5.282608695652174,9.873417721518987,0.5,1.0000000000000002,72.00000000000001,42.0,15.0,17.0,0.2352941176470588,0.2727272727272727,0.47777777777777786,0.5,27.0,30.0
17,2020-01-18,0.38461538461538464,0.0,6.000000000000001,2.0,4.304347826086956,7.974683544303797,0.5,0.5000000000000001,63.0,36.0,16.0,18.0,0.2352941176470588,0.2727272727272727,0.47777777777777786,0.5,28.000000000000004,32.0
18,2020-01-19,0.38461538461538464,0.0,8.0,4.0,3.7173913043478257,7.215189873417721,0.5,0.5000000000000001,55.00000000000001,30.0,17.0,19.0,0.2647058823529412,0.3181818181818182,0.47777777777777786,0.5,28.000000000000004,30.0
19,2020-01-20,0.38461538461538464,0.3055555555555556,12.000000000000002,5.0,3.7173913043478257,7.215189873417721,0.5,0.5000000000000001,71.00000000000001,38.0,16.0,17.0,0.29411764705882354,0.3181818181818182,0.9555555555555557,0.5,32.0,31.0
20,2020-01-21,0.7692307692307693,0.6111111111111112,15.000000000000002,6.000000000000001,5.478260869565218,9.113924050632912,0.5,0.5000000000000001,72.00000000000001,42.0,15.0,18.0,0.2647058823529412,0.3181818181818182,0.9555555555555557,0.5,39.0,46.0
21,2020-01-22,0.7692307692307693,0.6111111111111112,11.0,5.0,5.673913043478261,10.253164556962025,0.5,1.0000000000000002,73.0,41.0,15.0,17.0,0.2647058823529412,0.4090909090909091,1.9111111111111114,1.0,45.0,51.0
22,2020-01-23,0.7692307692307693,1.2222222222222223,11.0,4.0,5.282608695652174,10.632911392405063,1.0,1.0000000000000002,70.0,43.00000000000001,14.000000000000002,17.0,0.20588235294117643,0.3181818181818182,1.9111111111111114,1.0,52.0,59.0
23,2020-01-24,1.5384615384615385,2.4444444444444446,10.0,4.0,5.282608695652174,10.253164556962025,1.0,1.0000000000000002,69.0,45.0,14.000000000000002,16.0,0.2647058823529412,0.3181818181818182,2.8666666666666667,1.0,62.0,75.0
24,2020-01-25,2.3076923076923075,2.4444444444444446,6.000000000000001,2.0,5.282608695652174,10.632911392405063,1.0,1.0000000000000002,62.0,37.0,15.0,17.0,0.29411764705882354,0.4090909090909091,3.822222222222223,1.0,65.0,74.0
25,2020-01-26,2.3076923076923075,2.4444444444444446,8.0,4.0,4.695652173913044,9.113924050632912,1.0,0.5000000000000001,54.0,29.000000000000004,17.0,18.0,0.2352941176470588,0.3181818181818182,3.822222222222223,1.0,63.0,66.0
26,2020-01-27,3.8461538461538463,3.6666666666666665,11.0,6.000000000000001,5.282608695652174,9.873417721518987,1.0,1.0000000000000002,73.0,41.0,16.0,17.0,0.20588235294117643,0.2727272727272727,3.822222222222223,1.0,62.0,64.0
27,2020-01-28,3.8461538461538463,3.6666666666666665,11.0,4.0,6.065217391304348,11.39240506329114,1.0,1.0000000000000002,71.00000000000001,42.0,16.0,18.0,0.2352941176470588,0.3181818181818182,3.822222222222223,2.0,65.0,65.0
