Date,Open,High,Low,Close,Adj Close,Volume
2015-11-30,5139.580078,5176.770020,5011.720215,5142.270020,5142.270020,10326050000
2015-12-07,5139.459961,5139.779785,4928.669922,4933.470215,4933.470215,9659060000
2015-12-14,4932.609863,5088.580078,4871.589844,4923.080078,4923.080078,11969810000
2015-12-21,4957.529785,5063.279785,4928.930176,5048.490234,5048.490234,5528440000
2015-12-28,5032.290039,5116.990234,4999.069824,5007.410156,5007.410156,5379130000
2016-01-04,4897.649902,4926.729980,4637.850098,4643.629883,4643.629883,11155760000
2016-01-11,4673.439941,4714.799805,4419.410156,4488.419922,4488.419922,12455970000
2016-01-18,4548.049805,4591.180176,4313.390137,4591.180176,4591.180176,10199770000
2016-01-25,4574.589844,4613.950195,4447.500000,4613.950195,4613.950195,11065630000
2016-02-01,4587.589844,4636.930176,4350.370117,4363.140137,4363.140137,11324920000
2016-02-08,4288.020020,4369.620117,4209.759766,4337.509766,4337.509766,12411760000
2016-02-15,4397.950195,4548.470215,4376.520020,4504.430176,4504.430176,8274000000
2016-02-22,4548.310059,4618.850098,4425.720215,4590.470215,4590.470215,9032710000
2016-02-29,4585.299805,4746.649902,4557.459961,4717.020020,4717.020020,10165440000
2016-03-07,4690.879883,4748.790039,4607.990234,4748.470215,4748.470215,9605260000
2016-03-14,4733.390137,4804.580078,4712.069824,4795.649902,4795.649902,9824810000
2016-03-21,4787.310059,4835.600098,4734.770020,4773.500000,4773.500000,6529050000
2016-03-28,4785.250000,4917.089844,4749.779785,4914.540039,4914.540039,8491830000
2016-04-04,4911.209961,4921.509766,4831.490234,4850.689941,4850.689941,8691280000
2016-04-11,4873.390137,4961.299805,4808.910156,4938.220215,4938.220215,8571870000
2016-04-18,4919.359863,4969.319824,4872.020020,4906.229980,4906.229980,9054970000
2016-04-25,4891.479980,4915.000000,4740.839844,4775.359863,4775.359863,9883930000
2016-05-02,4786.549805,4821.569824,4684.279785,4736.160156,4736.160156,9564750000
2016-05-09,4736.350098,4812.189941,4708.259766,4717.680176,4717.680176,8872810000
2016-05-16,4728.859863,4791.250000,4678.379883,4769.560059,4769.560059,9377250000
2016-05-23,4771.569824,4933.500000,4763.910156,4933.500000,4933.500000,8703080000
2016-05-30,4938.479980,4971.359863,4909.209961,4942.520020,4942.520020,7509330000
2016-06-06,4950.459961,4980.140137,4880.609863,4894.549805,4894.549805,8558780000
2016-06-13,4868.509766,4894.850098,4778.779785,4800.339844,4800.339844,10100200000
2016-06-20,4856.689941,4910.040039,4698.419922,4707.979980,4707.979980,11309470000
2016-06-27,4664.430176,4880.169922,4574.250000,4862.569824,4862.569824,10766600000
2016-07-04,4837.060059,4959.000000,4786.009766,4956.759766,4956.759766,7186460000
2016-07-11,4976.540039,5045.180176,4976.540039,5029.589844,5029.589844,8487020000
2016-07-18,5034.990234,5103.520020,5028.240234,5100.160156,5100.160156,8676950000
2016-07-25,5096.990234,5175.810059,5082.660156,5162.129883,5162.129883,9954480000
2016-08-01,5167.419922,5227.229980,5109.799805,5221.120117,5221.120117,9865790000
2016-08-08,5223.540039,5238.540039,5193.799805,5232.890137,5232.890137,7953300000
2016-08-15,5242.180176,5271.359863,5197.229980,5238.379883,5238.379883,8271270000
2016-08-22,5231.459961,5275.740234,5191.859863,5218.919922,5218.919922,7924990000
2016-08-29,5223.799805,5263.390137,5189.359863,5249.899902,5249.899902,7806150000
2016-09-05,5260.000000,5287.609863,5125.910156,5125.910156,5125.910156,7704880000
2016-09-12,5098.029785,5254.779785,5097.799805,5244.569824,5244.569824,10946550000
2016-09-19,5263.549805,5342.879883,5222.910156,5305.750000,5305.750000,9129430000
2016-09-26,5275.729980,5325.879883,5251.319824,5312.000000,5312.000000,9207020000
2016-10-03,5300.290039,5330.810059,5266.799805,5292.399902,5292.399902,8367060000
2016-10-10,5318.459961,5340.520020,5169.759766,5214.160156,5214.160156,8081560000
2016-10-17,5213.689941,5264.270020,5196.029785,5257.399902,5257.399902,7836950000
2016-10-24,5290.310059,5311.500000,5178.759766,5190.100098,5190.100098,8652020000
2016-10-31,5205.089844,5206.709961,5034.410156,5046.370117,5046.370117,9814630000
2016-11-07,5128.990234,5302.680176,5122.770020,5237.109863,5237.109863,11744380000
2016-11-14,5246.330078,5346.799805,5192.049805,5321.509766,5321.509766,10523200000
2016-11-21,5336.779785,5398.919922,5334.160156,5398.919922,5398.919922,6016930000
2016-11-28,5387.919922,5403.859863,5238.209961,5255.649902,5255.649902,9592730000
2016-12-05,5283.580078,5450.160156,5269.569824,5444.500000,5444.500000,10165370000
2016-12-12,5428.220215,5486.750000,5394.419922,5437.160156,5437.160156,11341080000
2016-12-19,5441.200195,5489.470215,5432.770020,5462.689941,5462.689941,7584620000
2016-12-26,5470.759766,5512.370117,5371.890137,5383.120117,5383.120117,5354300000
2017-01-02,5425.620117,5536.520020,5397.990234,5521.060059,5521.060059,7272940000
2017-01-09,5527.580078,5584.259766,5496.819824,5574.120117,5574.120117,9043580000
2017-01-16,5555.160156,5574.350098,5527.220215,5555.330078,5555.330078,6986380000
2017-01-23,5546.640137,5669.609863,5522.689941,5660.779785,5660.779785,8906500000
2017-01-30,5635.859863,5666.839844,5576.089844,5666.770020,5666.770020,9902970000
2017-02-06,5656.950195,5743.430176,5649.390137,5734.129883,5734.129883,9392290000
2017-02-13,5753.189941,5838.580078,5748.740234,5838.580078,5838.580078,9688010000
2017-02-20,5850.200195,5867.890137,5800.549805,5845.310059,5845.310059,7370390000
2017-02-27,5835.040039,5911.790039,5817.220215,5870.750000,5870.750000,10277730000
2017-03-06,5846.419922,5872.600098,5812.080078,5861.729980,5861.729980,9266400000
2017-03-13,5863.479980,5912.609863,5831.879883,5901.000000,5901.000000,10366310000
2017-03-20,5898.810059,5928.060059,5781.799805,5828.740234,5828.740234,9364880000
2017-03-27,5776.330078,5927.810059,5769.390137,5911.740234,5911.740234,8836870000
2017-04-03,5917.319824,5936.390137,5855.509766,5877.810059,5877.810059,9387480000
2017-04-10,5883.430176,5907.850098,5805.149902,5805.149902,5805.149902,6692550000
2017-04-17,5821.549805,5926.229980,5818.200195,5910.520020,5910.520020,8215100000
2017-04-24,5979.959961,6074.040039,5970.250000,6047.609863,6047.609863,9498070000
2017-05-01,6067.560059,6102.720215,6053.279785,6100.759766,6100.759766,10008930000
2017-05-08,6100.660156,6133.000000,6075.680176,6121.229980,6121.229980,9707070000
2017-05-15,6128.109863,6170.160156,5996.810059,6083.700195,6083.700195,10234640000
2017-05-22,6098.250000,6217.339844,6097.240234,6210.189941,6210.189941,8436870000
2017-05-29,6204.180176,6308.759766,6164.069824,6305.799805,6305.799805,7661490000
2017-06-05,6305.470215,6341.700195,6137.680176,6207.919922,6207.919922,10732610000
2017-06-12,6153.560059,6237.529785,6107.850098,6151.759766,6151.759766,11567860000
2017-06-19,6196.850098,6269.370117,6186.939941,6265.250000,6265.250000,11823390000
2017-06-26,6292.729980,6303.450195,6087.810059,6140.419922,6140.419922,10802440000
2017-07-03,6173.290039,6177.359863,6081.959961,6153.080078,6153.080078,6662910000
2017-07-10,6156.029785,6321.759766,6141.830078,6312.470215,6312.470215,8716060000
2017-07-17,6320.350098,6398.259766,6291.069824,6387.750000,6387.750000,8799320000
2017-07-24,6387.819824,6460.839844,6318.620117,6374.680176,6374.680176,9993120000
2017-07-31,6394.689941,6396.589844,6313.430176,6351.560059,6351.560059,9829040000
2017-08-07,6361.060059,6423.350098,6214.410156,6256.560059,6256.560059,9649530000
2017-08-14,6306.109863,6374.560059,6193.379883,6216.529785,6216.529785,9089160000
2017-08-21,6216.319824,6308.720215,6177.189941,6265.640137,6265.640137,7766670000
2017-08-28,6286.009766,6449.649902,6228.729980,6435.330078,6435.330078,8282150000
2017-09-04,6414.819824,6426.509766,6334.589844,6360.189941,6360.189941,7576920000
2017-09-11,6411.180176,6464.270020,6410.709961,6448.470215,6448.470215,10136760000
2017-09-18,6460.100098,6477.770020,6400.810059,6426.919922,6426.919922,9148560000
2017-09-25,6403.109863,6497.979980,6343.959961,6495.959961,6495.959961,9826840000
2017-10-02,6506.080078,6590.180176,6484.140137,6590.180176,6590.180176,9502930000
2017-10-09,6597.370117,6616.580078,6561.779785,6605.799805,6605.799805,8877000000
2017-10-16,6622.549805,6640.029785,6558.529785,6629.049805,6629.049805,8629420000
